Start,0,0,0,Open Water Transit
Waypoint,727,822,4,Open Water Transit
Waypoint,882,730,4,Open Water Transit
Waypoint,710,565,4,Open Water Transit
Waypoint,480,530,4,Open Water Transit
Waypoint,266,470,4,Open Water Transit
Waypoint,368,386,4,Open Water Transit
Waypoint,0,0,4,Dock
End,0,0,0,Open Water Transit
